time, amp
213.973333,-47.537547
213.994667,-45.365200
214.016000,-49.779533
214.037333,-46.361955
214.058667,-49.380443
214.080000,-49.997005
214.101333,-45.345730
214.122667,-49.138917
214.144000,-48.476670
214.165333,-50.768116
214.186667,-46.765579
214.208000,-47.069212
214.229333,-44.801374
214.250667,-47.202012
214.272000,-47.150828
214.293333,-51.622099
214.314667,-48.000032
214.336000,-45.617510
214.357333,-48.059413
214.378667,-48.071191
214.400000,-49.197542
214.421333,-47.027830
214.442667,-53.485655
214.464000,-46.771887
214.485333,-54.373133
214.506667,-46.610489
214.528000,-46.251586
214.549333,-47.895957
214.570667,-49.851682
214.592000,-47.078090
214.613333,-47.172149
214.634667,-47.431436
214.656000,-47.798990
214.677333,-50.425796
214.698667,-48.110059
214.720000,-46.764369
214.741333,-49.633646
214.762667,-45.688693
214.784000,-45.697356
214.805333,-45.869359
214.826667,-45.037194
214.848000,-44.972561
214.869333,-46.952575
214.890667,-45.356389
214.912000,-47.790218
214.933333,-42.644942
214.954667,-44.315547
214.976000,-49.690423
214.997333,-47.691695
215.018667,-47.388873
215.040000,-44.995168
215.061333,-47.788892
215.082667,-43.720338
215.104000,-50.243048
215.125333,-47.002708
215.146667,-45.884140
215.168000,-47.328559
215.189333,-46.600558
215.210667,-47.865850
215.232000,-46.216171
215.253333,-45.989289
215.274667,-47.372275
215.296000,-48.413705
215.317333,-44.085058
215.338667,-48.409514
215.360000,-48.088636
215.381333,-46.646582
215.402667,-50.976142
215.424000,-50.244280
215.445333,-52.212020
215.466667,-47.387970
215.488000,-49.747895
215.509333,-44.668488
215.530667,-48.255973
215.552000,-44.082457
215.573333,-45.475572
215.594667,-52.952258
215.616000,-51.115023
215.637333,-50.134885
215.658667,-45.403111
215.680000,-44.155216
215.701333,-47.043242
215.722667,-51.763627
215.744000,-51.194712
215.765333,-48.878434
215.786667,-43.607380
215.808000,-47.186140
215.829333,-50.471077
215.850667,-48.386281
215.872000,-49.449509
215.893333,-48.865430
215.914667,-50.783449
215.936000,-48.518850
215.957333,-49.004413
215.978667,-45.429615
216.000000,-47.859245
216.021333,-51.896787
216.042667,-45.577917
216.064000,-47.283536
216.085333,-49.334113
216.106667,-46.749561
216.128000,-47.890208
216.149333,-49.651988
216.170667,-45.255747
216.192000,-45.551510
216.213333,-47.972531
216.234667,-43.267166
216.256000,-48.626953
216.277333,-44.364379
216.298667,-49.466012
216.320000,-49.795067
216.341333,-49.428306
216.362667,-46.905240
216.384000,-46.200751
216.405333,-46.968428
216.426667,-46.140981
216.448000,-51.062269
216.469333,-46.960555
216.490667,-49.250180
216.512000,-47.230407
216.533333,-49.258782
216.554667,-48.242581
216.576000,-50.295223
216.597333,-47.783469
216.618667,-44.221377
216.640000,-52.694359
216.661333,-44.177878
216.682667,-47.437148
216.704000,-45.524143
216.725333,-46.925826
216.746667,-51.383376
216.768000,-49.663091
216.789333,-47.505009
216.810667,-50.977758
216.832000,-46.618470
216.853333,-47.885816
216.874667,-48.299823
216.896000,-49.611762
216.917333,-48.604380
216.938667,-50.164996
216.960000,-48.341974
216.981333,-50.634025
217.002667,-50.778814
217.024000,-48.280076
217.045333,-49.470621
217.066667,-53.443888
217.088000,-47.488495
217.109333,-52.994694
217.130667,-44.702747
217.152000,-48.973640
217.173333,-48.626716
217.194667,-48.706919
217.216000,-48.051236
217.237333,-48.363806
217.258667,-47.056474
217.280000,-43.335183
217.301333,-47.614381
217.322667,-45.577550
217.344000,-46.690812
217.365333,-48.514199
217.386667,-45.836302
217.408000,-43.532425
217.429333,-43.609483
217.450667,-43.059150
217.472000,-48.163560
217.493333,-46.524683
217.514667,-44.654376
217.536000,-47.517122
217.557333,-44.898919
217.578667,-48.388956
217.600000,-45.190248
217.621333,-47.808962
217.642667,-48.490953
217.664000,-46.158707
217.685333,-50.110587
217.706667,-45.855440
217.728000,-51.499902
217.749333,-43.538763
217.770667,-48.226159
217.792000,-47.948288
217.813333,-49.433966
217.834667,-45.623692
217.856000,-48.376810
217.877333,-43.074540
217.898667,-43.314086
217.920000,-49.237710
217.941333,-47.938944
217.962667,-49.247478
217.984000,-44.843256
218.005333,-44.615299
218.026667,-48.355842
218.048000,-51.193906
